topic,alpha,word,weight
135,0.3333333333333333,期,303
135,0.3333333333333333,時,294
135,0.3333333333333333,俱,281
135,0.3333333333333333,各,270
135,0.3333333333333333,心,252
135,0.3333333333333333,對,241
136,0.3333333333333333,悵,1105
136,0.3333333333333333,惆,783
136,0.3333333333333333,春,711
136,0.3333333333333333,日,696
136,0.3333333333333333,人,598
136,0.3333333333333333,花,531
136,0.3333333333333333,歸,498
136,0.3333333333333333,獨,477
136,0.3333333333333333,去,472
136,0.3333333333333333,上,455
136,0.3333333333333333,望,443
136,0.3333333333333333,相,410
136,0.3333333333333333,落,402
136,0.3333333333333333,來,387
136,0.3333333333333333,年,342
136,0.3333333333333333,時,327
136,0.3333333333333333,暮,324
136,0.3333333333333333,憶,308
136,0.3333333333333333,思,270
136,0.3333333333333333,未,252
137,0.3333333333333333,人,1313
137,0.3333333333333333,不,1276
137,0.3333333333333333,無,1172
137,0.3333333333333333,天,1132
137,0.3333333333333333,為,1027
137,0.3333333333333333,有,923
137,0.3333333333333333,何,758
137,0.3333333333333333,道,727
137,0.3333333333333333,一,648
137,0.3333333333333333,作,626
137,0.3333333333333333,地,600
137,0.3333333333333333,此,557
137,0.3333333333333333,下,506
137,0.3333333333333333,來,467
137,0.3333333333333333,是,460
137,0.3333333333333333,若,437
137,0.3333333333333333,時,434
137,0.3333333333333333,生,408
137,0.3333333333333333,成,389
137,0.3333333333333333,得,367
138,0.3333333333333333,木,1228
138,0.3333333333333333,空,948
138,0.3333333333333333,中,930
138,0.3333333333333333,人,921
138,0.3333333333333333,草,836
138,0.3333333333333333,山,821
138,0.3333333333333333,落,780
138,0.3333333333333333,見,693
138,0.3333333333333333,在,638
138,0.3333333333333333,古,592
138,0.3333333333333333,獨,585
138,0.3333333333333333,上,584
138,0.3333333333333333,鳥,515
138,0.3333333333333333,日,457
138,0.3333333333333333,何,455
138,0.3333333333333333,此,416
138,0.3333333333333333,風,415
138,0.3333333333333333,自,339
138,0.3333333333333333,外,324
138,0.3333333333333333,向,275
139,0.3333333333333333,陽,2982
139,0.3333333333333333,洛,1263
139,0.3333333333333333,夕,942
139,0.3333333333333333,東,859
139,0.3333333333333333,水,854
139,0.3333333333333333,城,740
139,0.3333333333333333,山,422
139,0.3333333333333333,客,420
139,0.3333333333333333,橋,388
139,0.3333333333333333,南,319
139,0.3333333333333333,遊,316
139,0.3333333333333333,流,309
139,0.3333333333333333,嵩,286
139,0.3333333333333333,下,264
139,0.3333333333333333,歸,262
139,0.3333333333333333,樹,228
139,0.3333333333333333,伊,216
139,0.3333333333333333,西,208
139,0.3333333333333333,向,206
139,0.3333333333333333,川,200
140,0.3333333333333333,軍,1331
140,0.3333333333333333,將,1236
140,0.3333333333333333,兵,810
140,0.3333333333333333,戰,745
140,0.3333333333333333,馬,629
140,0.3333333333333333,劍,501
140,0.3333333333333333,旗,469
140,0.3333333333333333,功,410
140,0.3333333333333333,營,404
140,0.3333333333333333,戎,402
140,0.3333333333333333,弓,363
140,0.3333333333333333,虜,358
140,0.3333333333333333,城,356
140,0.3333333333333333,旌,346
140,0.3333333333333333,邊,327
140,0.3333333333333333,鼓,307
140,0.3333333333333333,騎,303
140,0.3333333333333333,塞,296
140,0.3333333333333333,漢,296
140,0.3333333333333333,箭,265
141,0.3333333333333333,恩,804
141,0.3333333333333333,承,639
141,0.3333333333333333,宮,560
141,0.3333333333333333,臣,415
141,0.3333333333333333,紫,413
141,0.3333333333333333,奉,409
141,0.3333333333333333,御,408
141,0.3333333333333333,殿,381
141,0.3333333333333333,朝,370
141,0.3333333333333333,鳳,370
141,0.3333333333333333,禁,345
141,0.3333333333333333,幸,336
141,0.3333333333333333,聖,333
141,0.3333333333333333,侍,331
141,0.3333333333333333,天,327
141,0.3333333333333333,闕,301
141,0.3333333333333333,龍,287
141,0.3333333333333333,詔,285
141,0.3333333333333333,丹,272
141,0.3333333333333333,賜,256
142,0.3333333333333333,君,3876
142,0.3333333333333333,我,2481
142,0.3333333333333333,不,1593
142,0.3333333333333333,為,1225
142,0.3333333333333333,與,913
142,0.3333333333333333,心,849
142,0.3333333333333333,如,620
142,0.3333333333333333,此,537
142,0.3333333333333333,知,496
142,0.3333333333333333,人,477
142,0.3333333333333333,何,420
142,0.3333333333333333,使,412
142,0.3333333333333333,意,393
142,0.3333333333333333,能,319
142,0.3333333333333333,將,307
142,0.3333333333333333,欲,274
142,0.3333333333333333,令,219
142,0.3333333333333333,及,206
142,0.3333333333333333,贈,172
142,0.3333333333333333,足,136
143,0.3333333333333333,來,2528
143,0.3333333333333333,開,2239
143,0.3333333333333333,臺,1434
143,0.3333333333333333,回,1084
143,0.3333333333333333,迴,1012
143,0.3333333333333333,去,536
143,0.3333333333333333,才,534
143,0.3333333333333333,杯,458
143,0.3333333333333333,催,429
143,0.3333333333333333,埃,429
143,0.3333333333333333,塵,400
143,0.3333333333333333,灰,318
143,0.3333333333333333,苔,291
143,0.3333333333333333,上,290
143,0.3333333333333333,裴,288
143,0.3333333333333333,哀,286
143,0.3333333333333333,從,265
143,0.3333333333333333,哉,239
143,0.3333333333333333,台,195
143,0.3333333333333333,徊,187
144,0.3333333333333333,雨,1463
144,0.3333333333333333,雲,1451
144,0.3333333333333333,山,1255
144,0.3333333333333333,江,778
144,0.3333333333333333,暮,733
144,0.3333333333333333,水,603
144,0.3333333333333333,峽,552
144,0.3333333333333333,楚,514
144,0.3333333333333333,空,451
144,0.3333333333333333,巫,441
144,0.3333333333333333,朝,413
144,0.3333333333333333,夢,391
144,0.3333333333333333,巴,367
144,0.3333333333333333,猿,363
144,0.3333333333333333,濛,344
144,0.3333333333333333,煙,335
144,0.3333333333333333,風,302
144,0.3333333333333333,陽,295
144,0.3333333333333333,樹,294
144,0.3333333333333333,高,275
145,0.3333333333333333,是,920
145,0.3333333333333333,應,672
145,0.3333333333333333,將,651
145,0.3333333333333333,似,613
145,0.3333333333333333,作,530
145,0.3333333333333333,只,497
145,0.3333333333333333,為,488
145,0.3333333333333333,不,486
145,0.3333333333333333,未,463
145,0.3333333333333333,更,415
145,0.3333333333333333,休,412
145,0.3333333333333333,莫,367
145,0.3333333333333333,恐,353
145,0.3333333333333333,卻,345
145,0.3333333333333333,無,340
145,0.3333333333333333,還,318
145,0.3333333333333333,伴,290
145,0.3333333333333333,被,285
145,0.3333333333333333,祗,264
145,0.3333333333333333,緣,251
146,0.3333333333333333,十,3033
146,0.3333333333333333,三,2257
146,0.3333333333333333,年,2017
146,0.3333333333333333,二,1718
146,0.3333333333333333,五,1353
146,0.3333333333333333,四,976
146,0.3333333333333333,六,752
146,0.3333333333333333,千,723
146,0.3333333333333333,一,676
146,0.3333333333333333,七,653
146,0.3333333333333333,百,628
146,0.3333333333333333,八,616
146,0.3333333333333333,九,521
146,0.3333333333333333,里,321
146,0.3333333333333333,今,319
146,0.3333333333333333,前,266
146,0.3333333333333333,載,226
146,0.3333333333333333,後,129
146,0.3333333333333333,餘,99
146,0.3333333333333333,旬,87
147,0.3333333333333333,青,717
147,0.3333333333333333,畫,685
147,0.3333333333333333,天,590
147,0.3333333333333333,風,556
147,0.3333333333333333,中,539
147,0.3333333333333333,上,515
147,0.3333333333333333,高,496
147,0.3333333333333333,下,446
147,0.3333333333333333,白,435
147,0.3333333333333333,飛,428
147,0.3333333333333333,素,383
147,0.3333333333333333,長,349
147,0.3333333333333333,堂,345
147,0.3333333333333333,入,333
147,0.3333333333333333,雲,329
147,0.3333333333333333,如,317
147,0.3333333333333333,筆,299
147,0.3333333333333333,在,298
147,0.3333333333333333,手,260
147,0.3333333333333333,驚,250
148,0.3333333333333333,兒,1105
148,0.3333333333333333,不,999
148,0.3333333333333333,子,582
148,0.3333333333333333,家,530
148,0.3333333333333333,食,499
148,0.3333333333333333,汝,386
148,0.3333333333333333,死,369
148,0.3333333333333333,無,366
148,0.3333333333333333,頭,340
148,0.3333333333333333,口,337
148,0.3333333333333333,我,324
148,0.3333333333333333,妻,316
148,0.3333333333333333,女,316
148,0.3333333333333333,母,299
148,0.3333333333333333,男,293
148,0.3333333333333333,苦,276
148,0.3333333333333333,肉,267
148,0.3333333333333333,骨,265
148,0.3333333333333333,爾,263
148,0.3333333333333333,小,244
149,0.3333333333333333,復,929
149,0.3333333333333333,歎,708
149,0.3333333333333333,忽,647
149,0.3333333333333333,已,646
149,0.3333333333333333,歲,588
149,0.3333333333333333,悲,573
149,0.3333333333333333,何,551
149,0.3333333333333333,懷,529
149,0.3333333333333333,子,463
149,0.3333333333333333,感,435
149,0.3333333333333333,時,396
149,0.3333333333333333,未,378
149,0.3333333333333333,所,370
149,0.3333333333333333,念,369
149,0.3333333333333333,息,335
149,0.3333333333333333,豈,319
149,0.3333333333333333,言,289
149,0.3333333333333333,久,283
149,0.3333333333333333,此,271
149,0.3333333333333333,夕,262
150,0.3333333333333333,是,1019
150,0.3333333333333333,不,938
150,0.3333333333333333,得,912
150,0.3333333333333333,一,815
150,0.3333333333333333,應,666
150,0.3333333333333333,笑,569
150,0.3333333333333333,卻,526
150,0.3333333333333333,若,483
150,0.3333333333333333,似,468
150,0.3333333333333333,教,444
150,0.3333333333333333,也,434
150,0.3333333333333333,須,431
150,0.3333333333333333,便,430
150,0.3333333333333333,爭,429
150,0.3333333333333333,只,395
150,0.3333333333333333,他,388
150,0.3333333333333333,人,380
150,0.3333333333333333,解,322
150,0.3333333333333333,向,310
150,0.3333333333333333,箇,309
